ID,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
2273,15,49.0,1808.0,-0.16,60.0,95,26.3,70,9,8.0,2.4,9.99999999999998,70,2
17789,19,85.0,3075.0,-0.22,18.4,91,25.1,84,7,6.4,0.0,6.99999999999999,90,1
19781,19,78.0,2816.0,0.2,85.5,94,91.8,81,7,5.6,9.6,69.0,70,4
18141,19,93.0,3333.0,0.76,17.6,91,23.5,85,35,8.0,0.0,5.99999999999998,60,0
5368,16,0.999999999999997,1364.0,0.24,24.3,95,26.3,69,6,16.1,4.7,8.99999999999999,70,1
12519,15,79.0,2832.0,0.0,85.5,94,92.2,107,18,3.2,8.0,2.99999999999999,90,0
2987,16,77.0,2207.0,0.0,62.4,95,26.3,63,6,16.1,1.3,39.0,90,2
566,15,68.0,2470.0,-0.35,27.1,87,18.4,74,7,8.0,0.0,11.0,90,0
18697,19,78.0,2224.0,0.24,85.5,94,93.7,84,7,6.4,0.0,7.99999999999998,70,2
22549,18,46.0,2184.0,0.69,26.3,95,65.5,93,7,4.0,8.8,12.0,70,1
20556,20,84.0,2389.0,0.57,33.7,91,82.0,74,18,8.0,0.0,9.99999999999998,80,0
7313,14,0.0,0.0,0.0,27.5,103,0.0,77,5,16.1,0.0,29.0,70,2
1309,15,60.0,2169.0,-0.72,68.2,99,75.7,65,9,8.0,2.4,0.999999999999988,90,0
269,15,75.0,2978.0,-0.76,75.3,90,80.8,64,9,16.1,2.4,18.0,70,0
3986,16,71.0,2043.0,-0.77,25.9,95,26.3,65,6,16.1,4.7,4.99999999999999,80,0
8675,15,0.0,894.0,0.0,21.2,89,22.7,68,7,16.1,0.0,30.0,70,0
11723,15,0.0,653.0,0.0,12.5,98,23.5,98,18,3.2,0.0,8.99999999999999,70,0
13713,15,76.0,2728.0,0.52,56.9,94,89.0,97,18,3.2,0.0,16.0,90,1
22474,16,68.0,1967.0,-0.77,25.1,95,26.3,65,6,16.1,4.7,13.0,80,0
16953,19,91.0,2607.0,-0.13,85.5,94,91.4,89,7,5.6,9.6,7.99999999999998,70,1
6683,14,0.0,910.0,0.0,22.0,103,22.7,71,5,16.1,0.0,132.0,70,10
10426,15,5.0,1133.0,-0.72,23.5,101,23.5,74,5,16.1,0.0,95.0,70,8
604,15,76.0,2196.0,0.23,57.3,82,63.9,63,7,8.0,0.0,12.0,90,1
10395,15,6.99999999999999,1188.0,0.9,31.0,99,45.5,74,5,16.1,0.0,91.0,70,6
19972,19,108.0,3077.0,0.0,25.9,93,63.5,84,7,5.6,9.6,2.99999999999999,90,0
9529,15,0.0,984.0,0.0,22.4,103,28.6,75,5,16.1,0.0,85.0,70,6
11628,16,0.0,899.0,0.0,22.4,102,25.1,70,6,16.1,0.0,12.0,70,2
13010,15,114.0,3228.0,0.19,69.4,94,93.7,104,7,8.0,0.0,8.99999999999999,70,0
10654,15,49.0,1785.0,-0.26,24.7,101,19.2,71,5,16.1,0.0,34.0,70,1
13417,15,63.0,1800.0,0.0,15.3,91,21.6,92,18,3.2,8.0,12.0,80,3
15021,16,104.0,2964.0,0.19,64.7,93,89.4,100,7,8.0,8.0,2.99999999999999,90,0
1975,15,61.0,2206.0,0.25,82.0,95,26.3,65,6,16.1,0.299999999999998,8.99999999999999,80,1
18285,19,50.0,2433.0,-0.29,16.9,94,23.1,84,18,3.2,8.8,13.0,60,1
12947,15,99.0,2845.0,0.41,17.6,91,23.5,104,7,8.0,0.0,2.99999999999999,90,0
4817,16,94.0,2682.0,-0.29,45.5,95,26.3,67,6,16.1,1.3,18.0,60,0
15915,16,80.0,2300.0,0.13,16.5,91,22.0,96,7,8.0,8.0,3.99999999999998,90,0
1705,15,0.0,901.0,0.0,22.0,95,26.3,74,7,6.4,1.5,94.0,50,3
20922,20,97.0,2750.0,0.0,17.6,92,23.9,80,7,8.0,0.0,8.99999999999999,70,0
21720,19,86.0,2462.0,0.0,85.5,94,92.5,84,7,6.4,4.8,17.0,90,0
14097,16,84.0,2368.0,-0.27,51.8,94,83.9,92,7,8.0,24.0,14.0,80,0
14455,16,3.99999999999999,992.0,-0.27,13.3,97,23.9,105,7,8.0,8.0,15.0,50,1
17236,19,97.0,3507.0,0.0,18.0,94,25.1,84,7,6.4,4.8,18.0,70,0
15382,16,46.0,1349.0,0.26,14.1,92,22.4,94,7,8.0,24.0,16.0,70,0
17243,19,88.0,3183.0,0.23,64.3,91,91.8,89,7,6.4,4.8,16.0,70,0
12109,15,72.0,2600.0,-0.55,56.9,94,89.4,92,18,3.2,0.0,4.99999999999999,90,0
14888,16,48.0,1741.0,-1.24,15.3,91,23.5,88,7,8.0,8.0,1.99999999999998,90,0
22622,14,0.0,905.0,0.0,22.7,99,26.3,74,5,16.1,0.0,34.0,70,1
15335,16,54.0,1557.0,-0.22,14.9,93,23.5,94,7,8.0,24.0,28.0,90,3
17348,19,105.0,3010.0,-0.22,18.0,93,23.5,88,7,6.4,4.8,2.99999999999999,80,0
2141,15,17.0,1055.0,-1.48,23.1,95,26.3,71,9,8.0,2.4,101.0,90,0
9301,15,0.0,896.0,-0.25,21.2,99,22.7,65,5,16.1,0.0,35.0,70,1
2674,16,48.0,1727.0,-0.6,41.2,95,26.3,67,6,16.1,4.7,12.0,60,1
15508,16,39.0,1876.0,0.42,17.6,91,37.3,96,7,8.0,24.0,5.99999999999998,80,1
14763,16,115.0,3279.0,-0.0900000000000002,18.0,92,20.8,97,7,8.0,8.0,0.999999999999988,90,0
4342,16,76.0,2746.0,0.21,82.0,95,26.3,68,6,16.1,4.7,6.99999999999999,90,0
8533,15,0.0,890.0,0.0,21.2,102,22.7,77,7,16.1,0.0,82.0,70,0
12318,15,96.0,2754.0,-0.39,17.6,91,25.1,100,18,3.2,0.0,2.99999999999999,80,0
11727,15,0.0,678.0,0.0,12.5,98,23.1,98,18,3.2,0.0,8.99999999999999,70,0
6635,14,36.0,1901.0,0.0,24.7,101,24.3,77,5,16.1,0.0,128.0,70,10
15939,16,82.0,2382.0,0.13,16.9,91,22.4,91,7,8.0,8.0,48.0,70,2
14253,16,46.0,2223.0,0.0999999999999999,16.5,91,22.4,93,7,8.0,8.0,22.0,50,2
8082,15,0.0,894.0,0.0,22.4,93,25.9,63,7,16.1,0.0,20.0,70,0
21179,15,108.0,3065.0,0.14,18.0,91,24.7,113,18,3.2,8.0,3.99999999999998,70,0
12946,15,98.0,2817.0,0.44,17.6,91,23.5,102,7,8.0,0.0,2.99999999999999,90,0
5157,16,104.0,3006.0,0.47,33.3,95,26.3,60,6,16.1,4.7,9.99999999999998,70,1
5778,14,82.0,2967.0,0.15,82.0,90,85.1,73,5,16.1,0.0,15.0,90,1
4095,16,14.0,916.0,-0.5,23.1,95,26.3,68,6,16.1,4.7,25.0,80,1
9468,15,7.99999999999999,1369.0,0.93,51.0,101,70.6,72,5,16.1,0.0,47.0,70,5
8927,15,48.0,1721.0,-0.25,24.3,88,19.2,74,7,16.1,0.0,38.0,70,3
16032,16,105.0,3032.0,-0.22,18.0,91,23.9,102,7,8.0,8.0,12.0,90,0
1986,15,83.0,3001.0,0.42,55.3,95,26.3,65,6,16.1,0.299999999999998,13.0,70,0
7527,15,28.0,2296.0,-0.23,29.4,100,22.4,77,5,16.1,0.0,77.0,70,1
14648,16,70.0,2545.0,0.0,17.3,92,24.3,98,7,8.0,8.0,4.99999999999999,90,0
17126,19,42.0,1996.0,0.24,29.4,94,63.9,85,7,6.4,4.8,25.0,70,1
16741,19,73.0,2653.0,-0.47,31.8,92,83.5,87,7,5.6,9.6,12.0,70,0
2418,15,54.0,1949.0,0.24,24.7,95,26.3,65,9,8.0,2.4,1.99999999999998,90,0
3423,16,54.0,1972.0,0.0,38.0,95,26.3,68,6,16.1,4.7,13.0,90,1
13986,16,68.0,2483.0,-0.18,56.9,94,89.4,98,7,8.0,24.0,8.99999999999999,70,1
6213,14,21.0,1824.0,0.22,33.3,97,61.2,77,5,16.1,0.0,20.0,70,1
20557,20,85.0,2416.0,0.22,16.9,91,24.3,74,18,8.0,0.0,11.0,80,0
22767,15,105.0,3008.0,0.32,17.3,91,21.6,111,18,3.2,8.0,86.0,80,1
3875,16,60.0,2161.0,-0.26,61.6,95,26.3,66,6,16.1,4.7,19.0,70,0
19829,19,93.0,3375.0,0.61,29.0,92,89.8,81,7,5.6,9.6,13.0,70,1
816,15,77.0,2232.0,-0.47,26.3,99,18.4,67,9,8.0,2.4,87.0,70,1
11495,16,14.0,1170.0,-0.76,22.7,105,20.8,74,6,16.1,0.0,7.99999999999998,70,1
10219,15,0.0,1344.0,0.0,27.1,93,20.8,73,5,16.1,0.0,71.0,70,4
15655,16,55.0,2022.0,-0.81,23.1,91,28.2,97,7,8.0,24.0,36.0,70,1
16968,19,85.0,2442.0,-0.24,85.1,94,92.5,89,7,5.6,9.6,5.99999999999998,90,0
12082,15,88.0,2535.0,0.0,84.3,94,92.5,100,18,3.2,0.0,0.999999999999988,70,0
2394,15,45.0,1628.0,0.0,23.1,95,26.3,70,9,8.0,2.4,2.99999999999999,70,0
4741,16,92.0,2645.0,0.0,27.5,95,26.3,60,6,16.1,1.3,11.0,90,1
21674,19,76.0,3644.0,0.0,29.4,94,78.8,84,7,6.4,0.0,1.99999999999998,90,0
15752,16,42.0,1502.0,-0.54,15.3,91,22.4,96,7,8.0,24.0,26.0,80,2
11049,16,77.0,2760.0,0.49,27.8,95,17.3,75,5,16.1,0.0,244.0,90,16
20963,20,118.0,3389.0,0.24,23.1,91,23.5,85,7,8.0,0.0,4.99999999999999,90,0
10120,15,1.99999999999999,921.0,-0.75,22.7,101,26.7,75,5,16.1,0.0,32.0,70,1
3719,16,13.0,1114.0,-0.27,23.5,95,26.3,64,6,16.1,4.7,46.0,70,2
1754,15,9.0,1255.0,-0.800000000000001,22.0,95,26.3,73,7,6.4,1.5,96.0,50,3
14207,16,38.0,1839.0,-0.37,25.9,94,74.1,96,7,8.0,8.0,9.99999999999998,90,1
5377,16,0.0,793.0,0.0,16.1,95,26.3,63,6,16.1,4.7,8.99999999999999,70,1
4506,16,75.0,2144.0,-0.53,36.1,95,26.3,59,6,16.1,4.7,14.0,90,0
8643,15,65.0,1862.0,-0.23,80.0,90,81.2,77,7,16.1,0.0,7.99999999999998,70,0
1671,15,28.0,941.0,-0.19,20.8,93,21.6,68,7,6.4,1.5,88.0,50,3
18128,19,87.0,3143.0,0.0,33.7,92,33.7,80,35,8.0,0.0,16.0,80,0
1963,15,60.0,2171.0,-0.25,82.0,95,26.3,65,6,16.1,0.299999999999998,5.99999999999998,60,0
3506,16,81.0,2923.0,0.25,82.0,95,26.3,65,6,16.1,4.7,63.0,90,1
220,15,85.0,3056.0,0.0,82.0,90,85.9,61,9,16.1,2.4,1.99999999999998,90,0
18962,19,70.0,2554.0,-0.22,16.9,91,22.7,85,7,6.4,0.0,8.99999999999999,70,0
1934,15,87.0,2550.0,0.25,26.7,95,26.3,65,9,16.1,2.4,8.99999999999999,70,0
1195,15,68.0,2470.0,0.22,26.3,87,16.9,63,9,8.0,2.4,9.99999999999998,70,0
13367,15,75.0,2711.0,-0.13,24.3,92,58.4,105,18,3.2,8.0,26.0,90,2
8656,15,34.0,961.0,-0.99,21.6,88,21.6,71,7,16.1,0.0,30.0,70,0
19520,19,103.0,2932.0,-0.18,65.5,94,89.8,88,7,6.4,4.8,24.0,70,1
14526,16,3.99999999999999,984.0,-0.26,14.1,93,25.9,102,7,8.0,8.0,47.0,70,2
1118,15,53.0,2696.0,0.25,82.0,90,79.6,68,9,8.0,2.4,4.99999999999999,70,1
1079,15,58.0,2960.0,0.19,82.0,87,85.1,69,9,8.0,2.4,1.99999999999998,90,0
2059,15,60.0,3047.0,0.73,71.4,95,26.3,63,9,8.0,2.4,83.0,90,9
7572,15,28.0,1450.0,-0.51,23.1,102,18.0,76,5,16.1,0.0,30.0,70,1
12689,15,80.0,2927.0,-0.27,36.1,93,82.4,110,18,3.2,8.0,2.99999999999999,70,0
15277,16,69.0,1987.0,0.13,15.7,94,22.7,94,7,8.0,8.0,8.99999999999999,90,1
21321,16,63.0,2281.0,-0.14,16.5,91,22.4,98,7,8.0,24.0,11.0,90,1
19266,19,79.0,2857.0,-0.19,20.0,94,37.3,84,7,6.4,4.8,15.0,70,0
6621,14,25.0,2126.0,0.98,30.6,101,33.3,75,5,16.1,0.0,87.0,70,1
12225,15,111.0,3175.0,-0.18,18.4,92,25.5,106,18,3.2,0.0,6.99999999999999,80,0
17734,19,61.0,2910.0,-0.47,74.5,95,90.6,84,7,6.4,0.0,13.0,90,0
19279,19,93.0,2681.0,0.19,85.5,94,90.6,91,7,6.4,4.8,3.99999999999998,70,0
16523,16,28.0,1376.0,0.19,15.7,94,33.7,100,7,8.0,8.0,9.99999999999998,70,1
4271,16,0.0,921.0,0.0,22.0,95,26.3,63,6,16.1,4.7,20.0,90,1
4815,16,95.0,2716.0,0.0,33.3,95,26.3,66,6,16.1,1.3,21.0,60,0
8063,15,37.0,1333.0,-0.9,22.4,96,18.4,72,7,16.1,0.0,20.0,70,0
14115,16,78.0,2224.0,0.0,53.3,94,92.2,100,7,8.0,24.0,14.0,70,0
9999,15,50.0,2554.0,0.3,33.7,96,42.0,68,5,16.1,0.0,46.0,70,4
22327,15,56.0,2651.0,0.65,59.6,93,89.4,94,18,3.2,8.0,12.0,50,7
548,15,73.0,2626.0,-0.49,27.1,91,18.0,68,7,8.0,0.0,52.0,80,2
6971,14,0.0,902.0,0.0,22.7,96,27.5,69,5,16.1,0.0,62.0,70,5
21898,15,106.0,3043.0,-0.22,18.0,91,24.7,94,18,3.2,8.0,18.0,80,0
14238,16,49.0,2387.0,-0.4,16.5,93,22.7,93,7,8.0,8.0,57.0,90,2
13740,15,85.0,2429.0,0.34,55.7,93,90.2,89,18,3.2,0.0,5.99999999999998,70,0
7321,14,0.0,908.0,0.0,24.7,103,34.1,71,5,16.1,0.0,29.0,70,2
3753,16,0.0,906.0,0.0,21.6,95,26.3,65,6,16.1,4.7,47.0,50,2
22707,15,48.0,2299.0,-0.26,19.2,94,22.4,102,18,3.2,0.0,231.0,70,1
22016,15,110.0,3147.0,-0.18,18.0,91,24.7,105,18,3.2,8.0,2.99999999999999,70,0
17949,19,67.0,2473.0,-0.72,16.9,91,23.1,85,7,6.4,0.0,2.99999999999999,80,0
21625,15,91.0,3272.0,0.13,24.7,93,57.6,89,18,3.2,0.0,92.0,70,5
570,15,76.0,2752.0,0.73,78.0,86,77.6,71,7,8.0,0.0,13.0,90,0
13928,16,60.0,2153.0,0.28,39.6,94,80.0,102,7,8.0,24.0,26.0,60,1
486,15,70.0,2035.0,-0.76,32.5,93,39.6,68,7,8.0,0.0,196.0,70,1
2928,16,78.0,2824.0,0.2,38.4,95,26.3,65,6,16.1,1.3,18.0,70,4
20337,20,92.0,2655.0,0.0,17.3,91,24.3,81,7,8.0,0.0,30.0,90,0
17627,19,93.0,3381.0,0.35,27.8,94,87.5,81,7,6.4,0.0,35.0,70,2
3035,16,68.0,2493.0,-0.36,36.9,95,26.3,62,6,16.1,1.3,51.0,80,1
13797,15,69.0,2510.0,0.26,58.0,94,89.4,88,18,3.2,0.0,8.99999999999999,80,0
19080,19,90.0,3216.0,0.17,85.1,94,97.6,83,7,6.4,0.0,86.0,80,3
14588,16,66.0,2392.0,0.11,84.7,94,92.5,92,7,8.0,8.0,62.0,90,1
20492,20,91.0,2596.0,-0.18,17.3,91,23.1,83,18,8.0,0.0,17.0,80,2
9960,15,39.0,2000.0,-0.49,39.2,97,75.7,73,5,16.1,0.0,33.0,70,4
5356,16,3.99999999999999,1436.0,-0.43,23.1,95,26.3,75,6,16.1,4.7,8.99999999999999,70,1
4692,16,77.0,2202.0,0.52,53.3,95,26.3,63,6,16.1,1.3,16.0,80,0
12487,15,80.0,2845.0,0.69,61.2,94,89.8,100,18,3.2,8.0,58.0,70,6
22717,16,0.0,913.0,0.0,22.0,103,23.9,77,6,16.1,0.0,11.0,70,2
21909,15,106.0,3040.0,0.13,18.4,92,25.1,113,18,3.2,8.0,86.0,70,1
20403,20,97.0,2757.0,-0.47,53.7,94,87.5,79,7,8.0,0.0,60.0,50,2
10258,15,0.0,901.0,0.0,23.1,99,27.8,66,5,16.1,0.0,85.0,70,4
6388,14,0.999999999999997,897.0,-1.31,22.7,103,27.1,69,5,16.1,0.0,74.0,70,3
580,15,81.0,2396.0,-0.46,39.6,85,61.6,66,7,8.0,0.0,38.0,90,1
7511,14,36.0,1799.0,0.55,39.6,99,56.9,72,5,9.7,0.0,71.0,70,4
3799,16,17.0,2811.0,1.45,81.2,95,26.3,69,6,16.1,4.7,25.0,70,1
4795,16,100.0,2857.0,0.52,27.8,95,26.3,68,6,16.1,1.3,12.0,90,1
5616,14,94.0,2705.0,0.0,82.0,87,82.4,76,7,16.1,0.0,11.0,90,0
896,15,60.0,2153.0,-0.24,25.9,98,21.2,74,9,16.1,2.4,8.99999999999999,70,0
1617,15,61.0,2211.0,0.0,45.9,92,71.4,63,6,16.1,0.299999999999998,5.99999999999998,70,0
15410,16,34.0,2656.0,0.65,17.6,91,36.5,94,7,8.0,24.0,13.0,90,1
8842,15,26.0,1028.0,-0.97,23.5,85,27.1,76,7,16.1,0.0,38.0,70,1
18593,19,66.0,3064.0,0.51,19.2,95,30.6,85,7,6.4,0.0,103.0,90,3
6185,14,35.0,1819.0,-0.5,34.5,99,53.7,78,5,16.1,0.0,33.0,50,2
11441,16,7.99999999999999,915.0,0.0,22.7,102,26.7,76,6,16.1,0.0,24.0,70,1
16115,16,91.0,2590.0,0.13,17.3,91,22.7,93,7,8.0,8.0,5.99999999999998,90,1
8498,15,0.0,903.0,0.0,21.6,97,23.1,67,7,16.1,0.0,82.0,70,0
21624,19,57.0,2112.0,-2.0,16.1,94,23.9,88,7,6.4,0.0,17.0,60,1
1709,15,0.0,905.0,0.0,21.2,95,26.3,74,7,6.4,1.5,94.0,50,3
14540,16,13.0,1107.0,0.26,16.1,95,54.9,94,7,8.0,8.0,47.0,70,2
7815,15,2.99999999999999,898.0,-0.73,22.7,98,26.3,72,5,16.1,0.0,37.0,70,2
14894,16,15.0,1097.0,0.54,13.7,91,34.9,92,7,8.0,8.0,2.99999999999999,90,0
18460,19,66.0,1724.0,-0.51,15.7,92,23.1,88,7,6.4,0.0,82.0,90,3
14139,16,58.0,2755.0,0.58,85.5,91,91.0,98,7,8.0,24.0,14.0,90,0
6198,14,55.0,2821.0,-0.25,34.1,100,38.8,77,5,16.1,0.0,33.0,70,2
22790,16,66.0,2397.0,0.26,26.7,95,26.3,64,6,16.1,4.7,21.0,50,2
23061,15,102.0,2934.0,0.0,18.0,91,24.7,110,18,3.2,8.0,85.0,80,1
13337,15,73.0,2631.0,0.42,17.3,91,23.5,101,18,3.2,8.0,6.99999999999999,90,1
16897,19,74.0,2142.0,-1.15,83.1,94,92.9,81,7,5.6,9.6,15.0,70,0
6652,14,0.0,899.0,0.0,22.7,101,26.3,74,5,16.1,0.0,132.0,70,10
11458,16,5.0,898.0,-0.77,22.0,103,24.3,76,6,16.1,0.0,26.0,70,2
17512,19,72.0,2094.0,-1.38,16.1,90,22.0,89,7,6.4,4.8,90.0,60,6
17094,19,76.0,2225.0,0.0,82.0,94,93.7,80,7,6.4,4.8,48.0,90,2
3282,16,61.0,3096.0,0.58,81.6,95,26.3,66,6,16.1,1.3,5.99999999999998,80,1
1905,15,86.0,2471.0,0.0,26.3,95,26.3,67,6,16.1,0.299999999999998,5.99999999999998,70,0
13317,15,75.0,2733.0,0.27,17.3,91,23.1,94,18,3.2,8.0,2.99999999999999,90,0
19142,19,85.0,2446.0,0.0,82.0,94,91.8,80,7,6.4,0.0,3.99999999999998,90,0
228,15,86.0,3131.0,0.25,82.0,90,85.1,65,9,16.1,2.4,11.0,90,0
3643,16,68.0,2515.0,0.22,26.7,95,26.3,64,6,16.1,4.7,25.0,90,0
21524,19,76.0,2777.0,0.37,85.5,94,91.4,84,7,6.4,0.0,15.0,70,0
22271,16,99.0,2834.0,0.46,36.5,95,26.3,62,6,16.1,4.7,8.99999999999999,70,1
18605,19,75.0,2735.0,0.0,16.9,93,22.4,83,7,6.4,0.0,0.999999999999988,90,0
21052,20,87.0,2511.0,0.0,16.9,90,22.4,80,7,8.0,0.0,8.99999999999999,90,0
3978,16,83.0,2416.0,0.18,45.5,95,26.3,60,6,16.1,4.7,6.99999999999999,90,0
3128,16,67.0,2419.0,0.0,40.8,95,26.3,69,6,16.1,1.3,39.0,90,2
4704,16,83.0,2394.0,-0.45,26.7,95,26.3,59,6,16.1,1.3,86.0,70,2
230,15,87.0,3125.0,0.0,40.8,90,59.2,65,9,16.1,2.4,14.0,90,0
17532,19,78.0,2816.0,0.21,63.5,91,89.8,85,7,6.4,4.8,105.0,60,3
559,15,72.0,2620.0,0.0,27.5,88,18.0,65,7,8.0,0.0,11.0,80,0
7469,14,0.0,898.0,0.0,21.6,96,23.1,73,5,16.1,0.0,69.0,70,4
3274,16,57.0,2096.0,-0.78,37.6,95,26.3,65,6,16.1,1.3,9.99999999999998,80,1
9619,15,31.0,1554.0,-0.17,23.1,103,46.7,74,5,16.1,0.0,96.0,70,5
18377,19,76.0,2208.0,-0.5,45.1,94,92.2,85,35,8.0,0.0,4.99999999999999,60,0
11445,16,10.0,862.0,0.32,25.9,102,49.4,76,6,16.1,0.0,23.0,70,1
17851,19,79.0,2840.0,-0.23,17.6,91,20.8,85,7,6.4,0.0,23.0,80,2
8295,15,0.0,913.0,-0.52,22.4,99,26.3,81,7,16.1,0.0,63.0,70,5
20669,20,75.0,2196.0,0.0,16.1,91,21.2,75,18,8.0,0.0,35.0,60,0
14541,16,15.0,1100.0,0.31,18.4,95,60.0,94,7,8.0,8.0,47.0,70,2
20649,20,100.0,2853.0,0.23,63.1,92,89.4,78,18,8.0,0.0,14.0,60,0
16743,19,78.0,2777.0,0.5,29.4,92,77.3,87,7,5.6,9.6,19.0,70,0
3486,16,72.0,2161.0,-0.29,25.5,95,26.3,66,6,16.1,4.7,51.0,70,2
21518,16,47.0,2407.0,-0.800000000000001,26.7,95,26.3,63,6,16.1,4.7,8.99999999999999,70,1
15831,16,74.0,2704.0,0.0900000000000002,18.0,91,30.6,93,7,8.0,24.0,46.0,90,1
9688,15,46.0,2346.0,0.24,71.0,98,73.7,75,5,16.1,0.0,36.0,70,2
22182,19,69.0,2558.0,-0.85,16.9,94,22.4,88,7,6.4,4.8,186.0,60,7
9554,15,13.0,1152.0,-0.69,36.1,103,25.1,75,5,16.1,0.0,102.0,70,6
5776,14,81.0,2902.0,0.14,82.0,90,83.9,75,5,16.1,0.0,24.0,90,1
19163,19,94.0,2709.0,0.22,82.4,94,90.6,81,7,6.4,4.8,5.99999999999998,80,0
17421,19,88.0,2542.0,0.17,54.9,92,82.4,83,7,6.4,0.0,6.99999999999999,80,0
435,15,81.0,2332.0,0.0,82.0,95,80.0,67,7,8.0,0.0,1.99999999999998,70,0
17156,19,50.0,2409.0,0.18,50.2,95,90.2,85,7,6.4,4.8,14.0,70,1
20720,20,64.0,1861.0,-0.36,15.7,92,21.6,80,18,8.0,0.0,28.0,80,4
20339,20,93.0,2663.0,0.22,17.3,92,23.9,81,7,8.0,0.0,32.0,90,0
10145,15,35.0,2882.0,-0.52,31.8,101,23.1,72,5,16.1,0.0,40.0,70,1
5690,14,77.0,2791.0,0.0,48.6,88,76.9,68,7,16.1,0.0,2.99999999999999,70,0
10362,15,46.0,2368.0,-0.86,27.1,103,18.4,75,5,16.1,0.0,100.0,70,6
2305,15,75.0,2700.0,-0.21,82.0,95,26.3,69,9,8.0,2.4,5.99999999999998,90,0
1292,15,64.0,2305.0,0.0,82.0,93,81.2,70,9,8.0,2.4,0.999999999999988,80,0
14239,16,49.0,2365.0,-0.25,16.1,93,23.5,93,7,8.0,8.0,57.0,90,2
16091,16,102.0,2898.0,-0.14,17.6,91,23.1,96,7,8.0,8.0,41.0,90,1
2826,16,70.0,2534.0,0.0,64.7,95,26.3,68,6,16.1,1.3,8.99999999999999,90,0
5216,16,54.0,1002.0,-0.76,21.6,95,26.3,62,6,16.1,4.7,27.0,70,1
11553,16,16.0,1363.0,0.0,26.7,104,29.8,74,6,16.1,0.0,12.0,70,2
11304,16,93.0,2660.0,-0.25,27.5,92,18.0,74,6,16.1,0.0,6.99999999999999,90,1
21508,15,79.0,2840.0,0.17,82.0,90,83.9,65,9,16.1,2.4,32.0,70,2
18633,19,87.0,3133.0,0.45,49.4,91,88.6,84,7,6.4,0.0,3.99999999999998,90,0
6730,14,1.99999999999999,908.0,-0.38,23.1,99,27.5,75,5,16.1,0.0,53.0,70,2
3569,16,12.0,1968.0,1.73,40.8,95,26.3,63,6,16.1,4.7,14.0,50,0
15212,16,63.0,1822.0,-0.14,65.5,93,88.6,97,7,8.0,8.0,13.0,70,0
21226,19,97.0,3503.0,-0.23,18.8,94,25.1,81,7,6.4,0.0,35.0,70,2
1992,15,85.0,3054.0,0.49,80.0,95,26.3,71,6,16.1,0.299999999999998,6.99999999999999,70,0
1543,15,82.0,2349.0,0.57,80.8,81,59.6,68,6,16.1,0.299999999999998,8.99999999999999,80,1
551,15,71.0,2561.0,-0.19,27.1,90,18.0,67,7,8.0,0.0,5.99999999999998,90,0
18996,19,69.0,2489.0,0.22,22.7,91,45.5,79,7,6.4,4.8,186.0,60,7
8934,15,47.0,1719.0,-0.0999999999999999,23.9,89,18.8,75,7,16.1,0.0,48.0,70,3
4223,16,1.99999999999999,1585.0,-0.16,31.8,95,26.3,63,6,16.1,4.7,21.0,90,1
9412,15,44.0,2217.0,0.5,32.2,101,40.4,70,5,16.1,0.0,46.0,70,3
18663,19,104.0,2997.0,-0.73,57.3,94,85.1,88,7,6.4,0.0,16.0,90,1
18234,19,79.0,2850.0,-0.57,18.0,94,24.3,84,18,3.2,8.8,7.99999999999998,60,1
449,15,79.0,2263.0,0.0,82.0,95,79.6,66,7,8.0,0.0,8.99999999999999,90,1
10599,15,36.0,1864.0,-0.72,25.1,100,18.8,74,5,16.1,0.0,23.0,70,1
15099,16,86.0,2448.0,0.22,23.9,93,62.4,89,7,8.0,8.0,4.99999999999999,90,0
19757,19,85.0,2445.0,-0.25,16.9,91,23.9,89,7,5.6,9.6,45.0,50,0
18008,19,54.0,1972.0,-0.48,15.7,91,20.8,85,7,6.4,0.0,76.0,90,2
13645,15,85.0,2435.0,0.0999999999999999,62.0,94,90.2,89,18,3.2,0.0,3.99999999999998,80,0
14937,16,109.0,3120.0,0.49,33.7,94,83.9,100,7,8.0,8.0,3.99999999999998,70,0
14805,16,86.0,2462.0,0.27,41.6,90,80.8,100,7,8.0,8.0,11.0,90,0
5818,14,80.0,2300.0,0.0,82.0,90,80.0,75,5,16.1,0.0,46.0,90,0
10244,15,0.0,921.0,-1.23,24.3,97,31.8,69,5,16.1,0.0,85.0,70,4
20332,20,86.0,2457.0,-0.27,16.9,90,22.4,81,7,8.0,0.0,28.0,90,1
12012,15,93.0,2676.0,-0.12,85.5,94,91.8,111,18,3.2,0.0,5.99999999999998,90,0
13077,15,57.0,2083.0,0.11,76.1,95,92.5,109,18,3.2,8.0,5.99999999999998,90,1
4355,16,89.0,2560.0,0.25,82.0,95,26.3,62,6,16.1,4.7,2.99999999999999,90,0
19329,19,67.0,2453.0,0.18,17.6,94,89.0,84,7,6.4,4.8,12.0,90,2
5037,16,92.0,2621.0,0.32,27.5,95,26.3,63,6,16.1,4.7,55.0,90,2
16787,19,87.0,2475.0,0.0,85.5,94,93.3,88,7,5.6,9.6,17.0,90,1
15572,16,66.0,2372.0,0.42,18.4,91,36.5,83,7,8.0,24.0,130.0,90,3
